id,trigger,object,subject,time,location
8477,启动,星岛环球网,星岛环球网消息：中评社高雄4月9日电（记者蒋继平,,星岛环球网
8479,发生,台湾花莲县海域发生4.4级地震,台湾花莲县海域发生4.4级地震,,台湾花莲县海域发生4.4级地震
8480,接受,前高雄市新闻局长王浅秋,前高雄市新闻局长王浅秋,,前高雄市新闻局长王浅秋
8481,偷跑,星岛环球网消息：中评社台北4月9日电／高雄市前新闻局长王浅秋,,,
8482,接受,高雄市前新闻局长王浅秋,高雄市前新闻局长王浅秋,高雄市前新闻局长王浅秋8日,高雄市前新闻局长王浅秋
8483,接任,星岛环球网,星岛环球网,星岛环球网,星岛环球网
8486,发表,台湾大华网络报,台湾大华网络报9日,台湾大华网络报9日,台湾大华网络报9日
8488,发表,(资料照片)星岛环球网,(资料照片)星岛环球网,,(资料照片)星岛环球网
8489,建立,中山先生,中山先生,,
8490,接受,（中评社郑羿菲摄）星岛环球网,（中评社郑羿菲摄）星岛环球网,,
8494,接受,星岛环球网消息：中评社高雄4月9日电（记者蒋继平,星岛环球网消息：中评社高雄4月9日电（记者蒋继平,星岛环球网,星岛环球网消息：中评社高雄4月9日电（记者蒋继平
8494,举办,星岛环球网消息：中评社高雄4月9日电（记者蒋继平,星岛环球网消息：中评社高雄4月9日电（记者蒋继平,星岛环球网,星岛环球网消息：中评社高雄4月9日电（记者蒋继平
8494,接受,星岛环球网,星岛环球网消息：中评社高雄4月9日电（记者蒋继平,星岛环球网,星岛环球网消息：中评社高雄4月9日电（记者蒋继平
8498,选择,对于为何会有机会促成公听会，陈清茂,对于为何会有机会促成公听会，陈清茂,,对于为何会有机会促成公听会
8499,接受,陈清茂,陈清茂,,
8502,支持,（中评社资料照）星岛环球网,（中评社资料照）星岛环球网,（中评社资料照）星岛环球网,（中评社资料照）星岛环球网
8502,报道,星岛环球网,（中评社资料照）星岛环球网,（中评社资料照）星岛环球网,（中评社资料照）星岛环球网
8503,散布,NHK记者,NHK记者在节目中指出，“在选战中，我们,,
8504,出席,去年12月韩国瑜,”NHK举去年12月韩国瑜出席一场宝宝爬行赛活动,”NHK举去年12月,”NHK举去年12月韩国瑜出席一场宝宝爬行赛活动
8506,举行,日前台湾疫情指挥中心推出了“社交距离”的新禁令,日前台湾疫情指挥中心推出了“社交距离”的新禁令,,日前台湾疫情指挥中心推出了“社交距离”的新禁令
8506,推出,日前台湾疫情指挥中心推出了“社交距离”的新禁令,日前台湾疫情指挥中心推出了“社交距离”的新禁令,,
8508,接受,绿委赵天麟接受媒体采访,绿委赵天麟接受媒体采访,,
8510,增强,台湾疫情指挥中心日前增强防疫措施,台湾疫情指挥中心日前增强防疫措施,,
8511,增加,民进党当局,民进党当局增强防疫措施,,
8511,增强,民进党当局,民进党当局增强防疫措施,,
8512,停业,黄珊珊,,,
8513,排队,口罩,口罩两周购买9片,口罩两周购买9片,口罩两周购买9片
8515,进行,“外交部,“外交部”今天举行“单位主管例行新闻说明会,,“外交部”今天举行“单位主管例行新闻说明会
8515,出席,“外交部,“外交部”今天举行“单位主管例行新闻说明会,,“外交部”今天举行“单位主管例行新闻说明会
8516,停止,在清明全国哀悼日期间，部分台湾网友,在清明全国哀悼日期间，部分台湾网友,,在清明全国哀悼日期间，部分台湾网友
8516,宣布,在清明全国哀悼日期间，部分台湾网友,在清明全国哀悼日期间，部分台湾网友,,在清明全国哀悼日期间，部分台湾网友
8517,举行,我们都知道，国务院,我们都知道，国务院3日发表公告,我们都知道，国务院3日,我们都知道，国务院3日发表公告
8520,召开,国民党,国民党召开“护健康，救经济，纾困振兴方案总体检”第二场记者会,,国民党
8521,出席,国民党今日召开“护健康，救经济，纾困振兴方案总体检”第二场记者会,国民党今日召开“护健康，救经济，纾困振兴方案总体检”第二场记者会,,国民党
8521,召开,国民党,国民党今日召开“护健康，救经济，纾困振兴方案总体检”第二场记者会,,国民党今日
8522,推出,台湾《中国时报》评论指出，云南广播电视台,台湾《中国时报》评论指出，云南广播电视台,,
8524,举行,（中评社倪鸿祥摄）,（中评社倪鸿祥摄）星岛环球网,,（中评社倪鸿祥摄）星岛环球网
8526,发生,5年时间，獐子岛的扇贝已发生了三次“跑路”事件,5年时间，獐子岛的扇贝已发生了三次“跑路”事件,,5年时间，獐子岛的扇贝已发生了三次“跑路”事件
8528,建成,上世纪80年代,上世纪80年代,上世纪80年代,上世纪80年代
8531,减少,2017年,2017年,2017年,
8533,干起,2016年，高北,2016年,2016年,2016年，高北选择离开獐子岛公司
8534,离开,李国,李国告诉记者，上世纪90年代初,李国告诉记者，上世纪90年代初,李国告诉记者，上世纪90年代初
8535,带来,不过，“獐子岛扇贝的故事”,不过，“獐子岛扇贝的故事,,不过，“獐子岛扇贝的故事
8536,参加,2018年10月，深圳市教育局,2018年10月,2018年10月,2018年10月，深圳市教育局
8537,组织,深圳某义工机构,2019年，深圳某义工机构,2019年，深圳某义工机构,2019年，深圳某义工机构
8541,鼓励,深圳市,深圳市此前的教学改革,深圳市此前的教学改革,深圳市
8541,给予,深圳市,深圳市此前的教学改革,深圳市此前的教学改革,深圳市
8542,体验,自从2018年10月,自从2018年10月,2018年10月,自从2018年10月
8544,推进,深圳市教育局主办的综评工作推进部署会,2019年10月30日，深圳市教育局主办的综评工作推进部署会,2019年10月30日,2019年10月3
8546,发布,12月27日,12月27日,12月27日,12月27日
8549,拍摄,姚帅,,,
8551,成立,10月15日,10月15日,10月15日,10月15日
8554,论证,”重庆大学教育发展基金会官方网站曾在4年前,”重庆大学教育发展基金会,”重庆大学教育发展基金会,”重庆大学教育发展基金会
8557,接受,他,他接受《中国新闻周刊》采访时,,他接
8559,召来,吴应骑,吴应骑曾,吴应骑曾,吴应骑曾
8561,接受,美术史系‘研究生班,美术史系‘研究生班’只有9个名额限制,,
8565,接受,”2007年11月的重庆创意产业活动周上，吴,”2007年11月的重庆创意产业活动周,”2007年11月,”2007年11月的重庆创意产业活动周
8567,拍出,2003年，画家高小华的《赶火车》,,2003年,
8569,参加,2013年6月，吴应骑,2013年6月，吴应骑,2013年6月,2013年6月，吴应骑
8570,申请,9958华西执行团队摄2017年11月某日下午3点，程海波,9958,9958,9958
8573,选择,鼻血流了三个月,鼻血流了三个月,,
8574,选择,下沉市场里的商业竞争三个月前，林丰,下沉市场里的商业竞争,,下沉市场里的商业竞争
8582,带来,余太给彭梓嘉,余太给彭梓嘉,,
8583,拘捕,有暴力示威者,,,
8583,发射,有暴力示威者,有暴力示威者,,
8583,对峙,有暴力示威者,,,
8585,带来,”维多利亚港，听歌的粉丝们,”维多利亚港，听歌的粉丝们,,”维多利亚港，听歌的粉丝们
8587,启动,江西启动了重大突发公共卫生一级响应,那一天是大年三十,,那一天是大年三十
8588,找,格外空阔的八一大道初二：小区里发现了一辆鄂牌车,格外空阔的八一大道初二：小区里发现了一辆鄂牌车,格外空阔的八一大道初二,格外空阔的八一大道初二：小区里发现了一辆鄂牌车
8592,接受,在历经了持续一周多的“海上漂流”后，终于，2月12日,在历经了持续一周多的“海上漂流”后，终于，2月12日,2月12日,在历经了持续一周多的“海上漂流
8593,接受,根据船舶追踪服务网站M,根据船舶追踪服务网站M,根据船舶追踪服务网站M,根据船舶追踪服务网站M
8594,离开,汉森,汉森拍摄了一组越南的黄昏照片,,汉森拍摄了一组越南的黄昏照片
8596,登船,”2月1日,,2月1日,”2月1日
8598,接受,2月4日,2月4日,2月4日,2月4日
8598,抵达,2月4日,2月4日,2月4日,2月4日
8600,升级,台湾“中央流行疫情指挥中心,当天，台湾“中央流行疫情指挥中心”紧急召开了专家咨询会议,,
8600,召开,当天，台湾“中央流行疫情指挥中心”紧急召开了专家咨询会议,当天，台湾“中央流行疫情指挥中心”紧急召开了专家咨询会议,,台湾“中央流行疫情指挥中心”紧急召开了专家咨询会议
8601,离开,2月5日,2月5日,2月5日,2月5日
8602,召开,据日本共同社报道，2月6日晚间，日本首相安倍晋三,据日本共同社报道，2月6日晚间，日本首相安倍晋三召开内阁会议,据日本共同社报道，2月6日,据日本共同社报道，2月6日晚间，日本首相安倍晋三
8604,护送,第二天下午,第二天下午,,第二天下午
8606,接受,2月12日,2月12日,2月12日,2月12日
8607,进入,由网友,由网友ChristinaKerby,由网友ChristinaKerby,由网友ChristinaKerby
8607,到达,由网友,由网友ChristinaKerby,由网友ChristinaKerby,由网友ChristinaKerby
8609,提供,新京报记者王瑞锋摄日产口罩,新京报记者王瑞锋摄日产口罩,,
8610,成立,长垣成立了“统一采购，统一调配，统一供给”的机制,长垣成立了“统一采购，统一调配，统一供给”的机制,,
8615,发布,”2月12日晚,”2月12,2月12日晚,”2月12
8616,检查,小区封闭后四个大门关了三个，只有正中间的大门通行，鲍勤勇,小区封闭后四个大门关了三个，只有正中间的大门通行，鲍勤勇,,
8617,建立,摸着石头过河从志愿者队,摸着石头过河从志愿者队,,摸着石头过河从志愿者队
8618,发布,2月12日晚，张湾区指挥部,2月12日晚，张湾区指挥部,2月12日,2月12日晚，张湾区指挥部
8619,参与,王庄庄,北京工作的王庄庄,,北京工作的王庄庄
8620,买到,王庄庄,为避开流量冲突，王庄庄,,
8621,购买,江宇,江宇,,江宇
8625,踏上,”于是，在五百万人相继离开武汉后，逆着人潮，小豪,”于是，在五百万人相继离开武汉后，逆着人潮，小豪,,”于是，在五百万人相继离开武汉后，逆着人潮，小豪
8626,留在,咖啡店,咖啡店,,咖啡店
8628,到达,每天五百杯“武汉拿铁”送往医院1月26日早晨九点半，田亚珍,每天五百杯“武汉拿铁”送往医院,每天五百杯“武汉拿铁”送往医院1月26日,每天五百杯“武汉拿铁”送往医院
8633,参加,赵巧英,赵巧英独居，春节前参加了老友聚会,,赵巧英独居，春节前参加了老友聚会
8634,发表,蔡毅,2月14日,2月14日,2月14日，蔡毅
8636,转入,李丽娜,李丽娜,,李丽娜
8637,学习,804年，他,804,804年,804
8642,找到,”珠光,”珠光,,”珠光
8645,反对,方北方,方北方用现实主义的手法写作了“马来西亚三部曲”，黄锦树反对他的写作方式,,
8650,脱离,阿克梅派,阿克梅派的多数成员早期都参加过象征主义流派的活动,,
8651,参加,安娜·阿赫玛托娃,安娜·阿赫玛托娃,安娜·阿赫玛托娃（1889,安娜·阿赫玛托娃
8651,发表,安娜·阿赫玛托娃,安娜·阿赫玛托娃,安娜·阿赫玛托娃（1889,安娜·阿赫玛托娃
8661,参加,任建树,任建树,任建树,任建树
8661,毕业,任建树,任建树,任建树,任建树
8664,推进,又经过十来年的打拼,又经过十来年的打拼,又经过十来年的打拼,又经过十来年的打拼
8664,出版,又经过十来年的打拼，他主编的《陈独秀,又经过十来年的打拼，他主编的《陈独秀著作选编》（六卷本,又经过十来年的打拼，他主编的《陈独秀,又经过十来年的打拼
8664,主编,又经过十来年的打拼,又经过十来年的打拼,又经过十来年的打拼,又经过十来年的打拼
8665,发表,江苏省陈研会2005年10月9日,江苏省陈研会2005年10月9日,江苏省陈研会2005年10月9日,江苏省陈研会2005年10月9日
8668,关闭,疫情形势严峻，感染人数不断上升，1月23日凌晨2时许,,1月23日,疫情形势严峻，感染人数不断上升，1月23日
8668,暂停,疫情形势严峻，感染人数不断上升，1月23日凌晨2时许,疫情形势严峻，感染人数不断上升，1月23日,1月23日,疫情形势严峻，感染人数不断上升，1月23日
8670,举行,记者|徐悦东,1月9日晚，在社会科学文献出版社,1月9日,1月9日晚，在社会科学文献出版社
8670,做客,记者|徐悦东,徐悦东,1月9日,徐悦东
8675,发现,张经纬,张经纬,,张经纬
8677,提供,在《模型思维》这本书,在《模型思维》这本书中，圣密歇根大学复杂性研究中心“掌门人”斯科特·佩奇,,在《模型思维》这本书
8680,导致,正如伯纳迪诺·德·萨哈贡所言，他们占领了阿兹特克的首府特诺奇蒂特兰城,正如伯纳迪诺·德·萨哈贡所言，他们占领了阿兹特克的首府特诺奇蒂特兰城,正如伯纳迪诺·德·萨哈贡,正如伯纳迪诺·德·萨哈贡
8686,找到,许鹏,许鹏从山东找到了几十台消杀机,,许鹏
8687,找到,许鹏,许鹏联系了好几天，终于在山东寿光,,许鹏联系了好几天，终于在山东寿光
8688,带领,加入蓝天,加入蓝天,,加入蓝天
8690,参与,许鹏,许鹏参与保护区巡山救援任务,,许鹏参与保护区巡山救援任务
8694,干预,特派员,特派员,,
8696,暂停,两家企业,,,
8698,增长,2月14日当天防护服产量,,2月14日,
8699,组织,发现信徒感染后的一段时间内，“新天地”教会,发现信徒感染后的一段时间内，“新天地”教会,,
8700,接受,”由于涉嫌金钱问题和男女问题，李万熙,”由于涉嫌金钱问题和男女问题，李万熙,,
8701,举行,此前，“新天地”教会的受害者们集体举报了李万熙,此前，“新天地”教会的受害者们集体举报了李万熙,,此前，“新天地”教会的受害者们集体举报了李万熙
8701,披露,此前，“新天地”教会的受害者们集体举报了李万熙,此前，“新天地”教会的受害者们集体举报了李万熙,,
8703,举行,1月31日至2月2日期间，庆尚北道的大南医院,1月31日至2月2日期间，庆尚北道的大南医院,1月31日,1月31日至2月2日期间，庆尚北道的大南医院
8704,举行,在2月18日,在2月18日,2月18日,在2月18日
8705,执行,京畿道地区的警察,京畿道地区的警察,,京畿道地区的警察
8706,披露,1月20日，钟南山,1月20日,1月20日,1月20日
8706,披露,1月20日，钟南山,1月20日,1月20日,1月20日
8707,祝贺,2月5日，张昌盛,2月5日，张昌盛,2月5日,2月5日，张昌盛
8708,祝贺,“快乐3+2”群里的4位同事,“快乐3+2”群里的4位同事,,
8709,申请,李欣,李欣,,李欣
8711,开展,2月9日，中国疫苗协会,2月9日，中国疫苗协会,2月9日,2月9日，中国疫苗协会
8712,参与,此外，也有非会员机构,此外，也有非会员机构,,此外，也有非会员机构
8713,介绍,国家卫健委副主任曾益新,国家卫健委副主任曾益新,,国家卫健委副主任曾益新
8718,研发,据《北京晚报》报道，自2003年4月起，北京科兴,据《北京晚报》报道，自2003年4月,2003年4月,据《北京晚报》报道，自2003年4月起，北京科兴
8719,停掉,彼时，北京科兴,彼时，北京科兴,,
8719,投入,彼时，北京科兴,彼时，北京科兴,,
8721,接受,但两人的去向截然不同：早两天,但两人的去向截然不同：早两天,,但两人的去向截然不同：早两天
8722,发布,两人的不同境遇,两人的不同境遇，来自武汉市新冠肺炎疫情防控指挥部（下称“武汉市防指”）2月22日,两人的不同境遇,两人的不同境遇
8723,带来,有时，还有工作人员,有时，还有工作人员,,有时，还有工作人员
8726,通报,全国范围内，2月下旬,全国范围内，2月下旬,全国范围内，2月下旬,全国范围内，2月下旬
8727,接受,依据2月5日,依据2月5日,2月5日,依据2月5日
8728,培养,与此同时，广东省疾控中心,与此同时，广东省疾控中心,,
8729,找到,寻子15年，申军良,寻子15年，申军良,寻子15年，申军良,申军良
8730,找到,新京报深度报道部x腾讯新闻出品申聪,新京报深度报道部x腾讯新闻出品申聪,1月16日,新京报深度报道部x腾讯新闻出品申聪
8731,接受,3月7日凌晨，申军良,3月7日凌晨，申军良,3月7日凌晨，申军良,3月7日凌晨，申军良
8734,到达,3月6日晚上八点多，申军良,3月6日晚上八点多，申军良,3月6日晚上八点多，申军良,3月6日晚上八点多，申军良
8735,召开,”随后，广州警方,”随后，广州警方召开了新闻发布会,,”随后，广州警方召开了新闻发布会
8736,找到,会上，广州市公安局增城区分局副局长李光日说，“今年1月警方,会上，广州市公安局增城区分局副局长李光日说，“今年1月警方,会上，广州市公安局增城区分局副局长李光日,会上，广州市公安局增城区分局副局长李光日
8737,离开,通报发布时，申军良,通报发布时，申军良一家避开所有媒体，悄悄离开了宾馆,,通报发布时，申军良
8738,形成,疫情发生初期，随着确诊和疑似病例的迅速增加，床位等医疗资源严重不足，武汉,疫情发生初期，随着确诊和疑似病例的迅速增加，床位等医疗资源严重不足，武汉,,疫情发生
8739,公布,为了解决发热门诊就诊排长队、留观床位紧张等问题，武汉市,为了解决发热门诊就诊排长队、留观床位紧张等问题，武汉市在1月22日,1月22日,武汉市在1月22日
8741,公布,受访者供图这份通告的依据是，武汉市卫健委,受访者供图这份通告的依据是，武汉市卫健委在1月22日,1月22日,受访者供图这份通告的依据是，武汉市卫健委
8742,发布,2019年12月30日，武汉市卫健委医政医管处,2019年12月30日,2019年12月30日,2019年12月30日，武汉市卫健委医政医管处
8743,接诊,12月3,12月3,12月3,12月3
8745,公布,1月20日,1月20日,1月20日,1月20日
8746,发布,次日下午，武汉市卫健委,次日下午，武汉市卫健委,次日下午,武汉市卫健委
8747,选择,无奈，谢莹,无奈，谢莹,,
8747,带着,无奈，谢莹,无奈，谢莹,,
8749,公布,武汉市卫健委网站,武汉市卫健委网站,武汉市卫健委网站从2月1日,武汉市卫健委网站
8751,公布,2月2日，武汉市卫健委,2月2日,2月2日,2月2日，武汉市卫健委
8753,发现,新京报记者查询武汉市卫健委官网公布的定点医院床位数据,新京报记者查询武汉市卫健委官网公布的定点医院床位数据,,新京报记者查询武汉市卫健委官网公布的定点医院
8754,接到,副院长陈国华告诉新京报记者，2月10日，医院,副院长陈国华告诉新京报记者，2月10日,2月10日,副院长陈国华告诉新京报记者，2月10日
8760,开展,新冠肺炎,新冠肺炎,,
8763,接受,2月下旬，杜荣辉,2月下旬，杜荣辉,2月下旬，杜荣辉,2月下旬，杜荣辉
8763,接受,2月下旬，杜荣辉,2月下旬，杜荣辉,2月下旬，杜荣辉,2月下旬，杜荣辉
8765,开办,”多名熟悉李跃华,”多名熟悉李跃华,”多名熟悉李跃华,”多名熟悉李跃华
8767,申请,李跃华曾为上述穴位注射剂,李跃华曾为上述穴位注射剂,,
8770,举行,2012年6月17日,2012年6月17日,2012年6月17日,2012年6月17日
8771,拒绝,3月5日,3月5日,3月5日,3月5日
8775,离开,“一个名牌大学的毕业生为什么会离开国营单位,“一个名牌大学的毕业生为什么会离开国营单位,“一个名牌大学的毕业生,“一个名牌大学的毕业生为什么会离开国营单位
8779,举行,李跃华,2012年6月,2012年6月,2012年6月
8781,列举,”新京报记者发现，在上述报告会的新闻中，李跃华,”新京报记者发现，在上述报告会的新闻中，李跃华,,
8784,检索,新京报记者,新京报记者检索裁判文书网,,
8789,接受,一位先生,一位先生,,
8793,生效,2013年2月27日，国家知识产权局,,2013年2月27日,
8794,发表,2013年，李跃华,2013年，李跃华,2013年,2013年，李跃华
8795,发表,”2013年，李跃华,”2013年，李跃华,”2013年,”2013年，李跃华
8803,发现,在《后记》一文中，斯坦纳,在《后记》一文中，斯坦纳细致地介绍了犹太遇害者卡普兰,,在《后记》一文中，斯坦纳
8807,打出,五角大楼,五角大楼,,
8808,造成,当欧洲人首次到达新大陆的时候，某些欧洲传染病,当欧洲人首次到达新大陆的时候，某些欧洲传染病,,当欧洲人首次到达新大陆的时候，某些欧洲传染病
8811,发行,1974年，帕蒂·史密斯,1974年，帕蒂·史密斯,1974年，帕蒂·史密斯,1974年，帕蒂·史密斯
8811,组建,1974年，帕蒂·史密斯,1974年，帕蒂·史密斯,1974年，帕蒂·史密斯,1974年，帕蒂·史密斯
8812,反对,2018年,2018年,2018年,2018年
8814,建立,1899年，由外国人管理的上海工部局,1899年，由外国人管理的上海工部局,1899年,1899年，由外国人管理的上海工部局
8816,任命,他大大增加了警官的人数，提高了他们的薪水，成立了警务学堂,他大大增加了警官的人数，提高了他们的薪水，成立了警务学堂,,他大大增加了警官的人数
8816,成立,他大大增加了警官的人数，提高了他们的薪水，成立了警务学堂,他大大增加了警官的人数，提高了他们的薪水，成立了警务学堂,,他大大增加了警官的人数
8816,增加,他大大增加了警官的人数,他大大增加了警官的人数，提高了他们的薪水，成立了警务学堂,,他大大增加了警官的人数
8816,提高,他大大增加了警官的人数,他大大增加了警官的人数，提高了他们的薪水，成立了警务学堂,,他大大增加了警官的人数
8817,改革,徐世昌,,,
8818,成立,沈阳的政府官员,沈阳的政府官员,沈阳的政府官员,沈阳的政府官员
8818,收到,沈阳的政府官员,沈阳的政府官员,沈阳的政府官员,沈阳的政府官员
8820,开展,这些鼠疫预防与控制措施,这些鼠疫预防与控制措施,这些鼠疫预防与控制措施,这些鼠疫预防与控制措施
8824,推出,为此，国家文物局,为此，国家文物局组织部署全国各地博物馆,,
8827,推出,太原北齐徐显秀墓北壁夫妻并坐图上海博物馆,太原北齐徐显秀墓北壁夫妻并坐图上海博物馆,,太原北齐徐显秀墓北壁夫妻并坐图上海博物馆
8829,发生,1510年，南直隶发生大型灾疫,1510年，南直隶发生大型灾疫,1510年,1510年，南直隶
8833,控制,除此之外，欧洲殖民当局,除此之外，欧洲殖民当局,,
8835,运用,19世纪的医疗传教士,19世纪的医疗传教士,19世纪的医疗传教士,19世纪的医疗传教士
8835,建立,19世纪的医疗传教士,19世纪的医疗传教士,19世纪的医疗传教士,19世纪的医疗传教士
8836,建立,随着中华人民共和国,随着中华人民共和国,,
8836,投资,随着中华人民共和国的成立，中国政府,随着中华人民共和国的成立，中国政府,,
8837,振兴,接受西方医学训练的中国医生,接受西方医学训练的中国医生,,
8839,支持,新中国成立初期，中国政府,新中国成立初期，中国政府,,
8842,曝光,以南非前开普顿大主教、诺贝尔和平奖得主图图为主席的“真相与和解委员会,以南非前开普顿大主教、诺贝尔和平奖得主图图为主席的“真相与和解委员会,,
8842,披露,以南非前开普顿大主教、诺贝尔和平奖得主图图为主席的“真相与和解委员会,以南非前开普顿大主教、诺贝尔和平奖得主图图为主席的“真相与和解委员会,,以南非前开普顿大主教、诺贝尔和平奖得主图图
8848,推进,由此来看，现代医疗,由此来看，现代医疗,,
8848,降低,由此来看，现代医疗,由此来看，现代医疗,,
8848,建立,由此来看，现代医疗,由此来看，现代医疗,,
8849,反对,山火期间，悉尼,山火期间，悉尼,,在山火期间，悉尼
8849,组织,在山火期间，悉尼,在山火期间，悉尼,,在山火期间，悉尼
8849,关注,在山火期间，悉尼,在山火期间，悉尼,,在山火期间，悉尼
8851,带来,虽然很多公司和机构,虽然很多公司和机构,,
8853,离开,736年4月，阿倍朝臣继麻吕,736年4月,736年4月,736年4月，阿倍朝臣继麻吕
8854,发布,7月,7月，大和国、伊豆国和若狭国依法报告了传染病暴,7月,7月，大和国、伊豆国和若狭国依法报告了传染病暴
8859,发布,再次，许多村组干部,再次，许多村组干部,,
8859,建立,再次，许多村组干部,再次，许多村组干部,,
8861,出院,从2月19日的第一例,,2月19日,
8863,接受,ICU病房里，王强,ICU病房里，王强,,ICU病房里，王强
8864,接近,受访者供图此后，王强,受访者供图此后，王强,,
8868,提出,与此同时，在英国，查尔斯·达尔文,与此同时，在英国，查尔斯·达尔文,与此同时，在英国，查尔斯·达尔文,与此同时，在英国，查尔斯·达尔文
8870,提出,这个问题直,这个问题直,这个问题直到1949年,这个问题直
8877,建立,中国要建立一套新的卫生机制,中国要建立一套新的卫生机制,,
8878,建立,《清代江南的瘟疫与社会,《清代江南的瘟疫与社会》，余新忠,,《清代江南的瘟疫与社会》，余新忠
8887,拍摄,带着同普通人类似的疑问，四川美术学院教师、艺术家李一凡,,,
8894,提出,中国人,六十多年前,,
8894,喊出,中国人,中国人,,
8897,诞生,如何评判自己、如何定位自己与外部世界的关系似乎是戊戌年永,,如何,
8897,失败,如何评判自己、如何定位自己与外部世界的关系似乎是戊戌,,如何,
8898,发生,信中大意为：（1）大家知道、中国的武汉发生了新性肺炎,信中大意为：（1）大家知道、中国的武汉发生了新性肺炎,,信中大意为：（1）大家知道、中国的武汉
8899,发现,一名从武汉坐高铁回到山东老家的医学生,一名从武汉坐高铁回到山东老家的医学生,,一名从武汉坐高铁回到山东老家的医学生
8901,遭遇,在大理，一名武汉,武汉籍的民宿客栈老板,,武汉籍的民宿客栈老板
8902,执行,1936年5月,1936年5月,1936年5月,1936年5月
8903,执行,法国国王菲利普五世对麻风病人,法国国王菲利普五世对麻风病人,,
8904,发生,广东罗定县,广东罗定县,,广东罗定县
8906,发布,1月28日,1月28日,1月28日,1月28日
8906,通过,1月28日,1月28日,1月28日,1月28日
8909,参与,截至目前，已有北京出版集团有限责任公司,截至目前，已有北京出版集团有限责任公司,,截至目前，已有北京出版集团有限责任公司
8909,提供,截至目前，已有北京出版集,截至目前，已有北京出版集团有限责任公司,,截至目前，已有北京出版集团有限责任公司
8912,提供,（行动企业：北京出版集团京版若晴公司）北京出版集团京版若晴,（行动企业：北京出版集团京版若晴公司,,
8914,推出,（行动企业：北京波波乌文化发展有限公司）数字音乐,（行动企业：北京波波乌文化发展有限公司）数字音乐,,（行动企业：北京波波乌文化发展有限公司）数字音乐
8918,退休,由于父亲的反对，斯坦纳,,由于父亲的反对，斯坦纳,由于父亲的反对，斯坦纳
8918,接受,由于父亲的反对，斯坦纳,由于父亲的反对，斯坦纳,由于父亲的反对，斯坦纳,由于父亲的反对，斯坦纳
8919,发表,2008年的时候，斯坦纳,2008年的时候，斯坦纳,2008年的时候，斯坦纳,2008年的时候，斯坦纳
8922,提供,例如，自1994年以来，美国的频谱拍卖,例如，自1994年以来，美国的频谱拍卖,例如，自1994年,例如，自1994年以来，美国的频谱拍卖
8923,出售,考虑到这些因素，非政府组织,考虑到这些因素，非政府组织,,考虑到这些因素，非政府组织
8925,凌虐,然而，20世纪西方的政治暴行,,然而，20世纪西方的政治暴行,然而，20世纪西方的政治暴行
8929,谴责,加拿大多伦多市,加拿大多伦多市,,加拿大多伦多市
8930,分析,为了对国外社交媒体舆论有更全面的认识，我们,为了对国外社交媒体舆论,,
8931,要求,丹麦媒体《日德兰邮报》1月27日在网站发表漫画,丹麦媒体《日德兰邮报》1月27日在网站发表漫画,丹麦媒体《日德兰邮报》1月27日,丹麦媒体《日德兰邮报》1月27日在网站发表漫画
8931,发表,丹麦媒体《日德兰邮报》1月27日在网站发表漫画,丹麦媒体《日德兰邮报》1月27日在网站发表漫画,丹麦媒体《日德兰邮报》1月27日,丹麦媒体《日德兰邮报》1月27日在网站发表漫画
8934,制定,《鼠疫,鼠疫,《鼠疫,《鼠疫
8935,参加,1929年5月15日,1929年5月15日,1929年5月15日,1929年5月15日
8936,召开,另外，1930年12月15日,另外，1930年12月15日,1930年12月15日,另外，1930年12月15日
8938,举行,九一八事变,九一八事变,1933年8月8日,九一八事变
8940,召开,在此卫生行政的展开进程中，1934年5月，北平市,在此卫生行政的展开进程中，1934年5月，北平市召开了第一次卫生运动大会,在此卫生行政的展开进程中，1934年5月,在此卫生行政的展开进程中，1934年5月，北平市
8941,开设,1934年9月，邹平县实验区,1934年9月，邹平县实验区,1934年9月,1934年9月，邹平县实验区
8941,召开,1934年9月，邹平县实验区,1934年9月,1934年9月,1934年9月，邹平县实验区
8941,设立,1934年9月，邹平县实验区,1934年9月，邹平县实验区,1934年9月,1934年9月，邹平县实验区
8942,撤退,山本真,,山本真（1998）,山本真
8943,设立,在这种情况下，保赤堂,在这种情况下，保赤堂,,在这种情况下，保赤堂设立了施种牛痘总局
8945,开展,国民政府,国民政府,,国民政府
8946,成立,1939年4月，卫生科,1939年4月,1939年4月,1939年4月，卫生科
8947,组织,1941年,1941年,1941年,1941年
8950,开放,中国纺织出版社,中国纺织出版社,,
8952,推出,2.人民卫生出版社,2.人民卫生出版社,2.人民卫生出版社,2.人民卫生出版社
8953,建设,该社,该社正开发,,
8954,开放,上海交通大学出版社自有APP“慕知悦读”平台,6.上海交通大学出版社自有APP“慕知悦读”平台,6.上海交通大学出版社,6.上海交通大学出版社自有APP“慕知悦读”平台
8955,开放,中国纺织出版社,中国纺织出版社,,中国纺织出版社
8956,制作,相关网址,相关网址,,相关网址：http
8958,担任,https,网址：https,,网址：https
8958,编写,https,网址：https,,
8959,提供,“中国中药知识港,“中国中药知识港,“中国中药知识港,“中国中药知识港
8961,宣布,他们,他们惟,他们惟,他们惟
8965,降低,而俄罗斯千方百计地降低减产协议,而俄罗斯千方百计地降低减产协议,,
8966,降低,2014年的油价暴跌,2014年的油价暴跌,2014年,
